SEASON_ID,PLAYER_ID,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,PTS_L5,REB_L5,AST_L5,MIN_L5
2024-25,201143,22400157,,BOS @ ATL,W,22,3,4,0.75,1,2,0.5,2,2,1.0,1,4,5,3,2,2,0,1,9,23,1,Al Horford,11.6,6.4,2.2,30.2
2024-25,201143,22400141,,BOS @ CHA,W,27,0,4,0.0,0,3,0.0,0,0,0.0,2,4,6,5,1,0,1,3,0,4,1,Al Horford,9.8,6.6,2.4,28.2
2024-25,201143,22400119,,BOS @ IND,L,19,3,6,0.5,2,4,0.5,0,0,0.0,1,3,4,1,1,0,1,1,8,-12,1,Al Horford,8.2,7.0,3.0,28.4
2024-25,201143,22400104,,BOS vs. MIL,W,27,4,5,0.8,2,2,1.0,0,0,0.0,0,5,5,1,0,2,0,2,10,6,1,Al Horford,8.0,6.4,2.4,25.8
2024-25,201143,22400089,,BOS @ DET,W,32,6,10,0.6,5,8,0.625,0,0,0.0,2,3,5,1,3,0,0,0,17,21,1,Al Horford,7.4,5.4,2.6,25.0
2024-25,201143,22400073,,BOS @ WAS,W,20,0,2,0.0,0,1,0.0,0,0,0.0,1,4,5,1,0,0,2,0,0,17,1,Al Horford,8.8,5.0,2.2,25.4
2024-25,201143,22400061,,BOS vs. NYK,W,26,4,7,0.571,3,5,0.6,0,0,0.0,0,3,3,5,1,1,0,2,11,19,1,Al Horford,7.0,5.0,1.8,25.0
2025-26,201143,22500539,,GSW vs. SAC,W,16,4,6,0.667,1,2,0.5,0,0,0.0,1,4,5,2,0,1,0,2,9,13,1,Al Horford,9.2,4.4,1.8,24.8
2025-26,201143,22500526,,GSW vs. MIL,W,19,3,6,0.5,2,4,0.5,0,0,0.0,3,7,10,6,0,2,2,0,8,9,1,Al Horford,9.4,4.6,2.0,24.2
2025-26,201143,22500508,,GSW @ LAC,L,16,1,8,0.125,1,5,0.2,2,2,1.0,0,5,5,0,1,0,0,1,5,-14,1,Al Horford,9.0,5.6,3.0,22.6
2025-26,201143,22500484,,GSW vs. OKC,L,16,4,6,0.667,3,5,0.6,2,2,1.0,1,5,6,0,0,2,1,1,13,-15,1,Al Horford,6.6,5.6,2.8,19.4
2025-26,201143,22500462,,GSW @ CHA,W,13,3,7,0.429,2,6,0.333,0,0,0.0,0,2,2,0,0,0,0,0,8,-6,1,Al Horford,9.2,5.8,2.6,18.6
2025-26,201143,22500441,,GSW @ TOR,L,17,3,6,0.5,1,3,0.333,0,0,0.0,3,4,7,0,0,2,0,0,7,-3,1,Al Horford,8.6,5.6,1.6,16.0
2025-26,201143,22500011,,GSW vs. DAL,W,11,5,7,0.714,4,6,0.667,0,0,0.0,0,4,4,2,2,0,0,0,14,9,1,Al Horford,8.2,6.0,1.2,16.2
2025-26,201143,22500333,,GSW @ PHI,L,18,1,8,0.125,1,7,0.143,0,0,0.0,0,6,6,4,1,1,0,0,3,3,1,Al Horford,9.4,4.8,0.4,14.6
2025-26,201143,22500056,,GSW vs. POR,L,18,2,5,0.4,1,3,0.333,2,2,1.0,1,5,6,3,2,1,1,1,7,-5,1,Al Horford,9.0,5.0,1.2,15.0
2025-26,201143,22500249,,GSW @ ORL,L,27,2,6,0.333,1,4,0.25,4,4,1.0,0,6,6,1,2,1,2,2,9,-11,1,Al Horford,7.8,5.0,1.8,15.4
2025-26,201143,22500237,,GSW @ NOP,W,20,2,5,0.4,2,5,0.4,0,0,0.0,1,1,2,6,2,0,1,0,6,-1,1,Al Horford,8.0,5.8,2.0,18.2
2025-26,201143,22500047,,GSW @ SAS,W,24,0,4,0.0,0,2,0.0,0,0,0.0,2,1,3,0,2,2,0,1,0,6,1,Al Horford,7.8,4.8,3.2,18.8
2025-26,201143,22500220,,GSW @ SAS,W,23,3,7,0.429,3,6,0.5,0,0,0.0,0,3,3,3,0,2,1,2,9,-14,1,Al Horford,5.0,4.6,2.8,21.4
2025-26,201143,22500196,,GSW vs. IND,W,18,4,6,0.667,4,6,0.667,0,0,0.0,1,3,4,1,0,3,2,1,12,9,1,Al Horford,6.2,4.0,2.6,22.4
2025-26,201143,22500181,,GSW @ SAC,L,27,0,8,0.0,0,7,0.0,0,0,0.0,1,6,7,2,2,0,1,2,0,-3,1,Al Horford,7.2,3.6,2.2,22.4
2025-26,201143,22500144,,GSW @ IND,L,15,2,4,0.5,0,2,0.0,0,0,0.0,0,6,6,1,0,0,1,1,4,2,1,Al Horford,5.4,3.8,2.4,22.4
2025-26,201143,22500139,,GSW @ MIL,L,20,1,6,0.167,1,4,0.25,0,0,0.0,1,1,2,2,0,2,2,2,3,-20,1,Al Horford,5.0,4.6,1.4,21.4
2025-26,201143,22500127,,GSW vs. LAC,W,20,1,5,0.2,0,3,0.0,0,0,0.0,3,1,4,0,1,0,1,1,2,-12,1,Al Horford,5.6,4.4,1.8,20.6
2025-26,201143,22500006,,GSW vs. DEN,W,29,5,7,0.714,3,4,0.75,0,0,0.0,1,2,3,2,1,1,2,2,13,6,1,Al Horford,4.2,4.6,1.2,20.0
2025-26,201143,22500002,,GSW @ LAL,W,20,2,7,0.286,1,4,0.25,0,0,0.0,0,5,5,1,0,0,2,4,5,-10,1,Al Horford,4.4,4.4,1.4,22.2
2024-25,201144,22401113,,MIN @ BKN,W,24,2,10,0.2,2,7,0.286,0,0,0.0,0,1,1,6,0,0,2,1,6,16,1,Mike Conley,4.6,3.2,4.4,21.8
2024-25,201144,22401102,,MIN @ DEN,W,36,3,8,0.375,3,7,0.429,0,0,0.0,1,0,1,8,1,0,1,4,9,-22,1,Mike Conley,5.8,3.0,5.2,23.6
2024-25,201144,22401084,,MIN vs. DET,W,30,5,9,0.556,2,2,1.0,5,7,0.714,1,1,2,2,1,0,0,3,17,24,1,Mike Conley,7.2,2.4,6.0,28.0
2024-25,201144,22401071,,MIN vs. PHX,W,30,5,10,0.5,3,7,0.429,0,0,0.0,0,3,3,4,2,1,2,1,13,23,1,Mike Conley,9.0,2.4,4.6,28.6
2024-25,201144,22401037,,MIN @ IND,L,22,3,5,0.6,1,2,0.5,0,0,0.0,0,4,4,5,1,1,2,0,7,-8,1,Mike Conley,10.6,2.2,4.8,29.0
2024-25,201144,22401016,,MIN vs. NOP,W,10,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,6,1,0,1,0,0,18,1,Mike Conley,10.4,2.2,5.0,28.4
2024-25,201144,22401001,,MIN vs. NOP,L,28,6,8,0.75,4,6,0.667,0,0,0.0,0,2,2,2,1,0,1,1,16,5,1,Mike Conley,9.2,2.2,5.0,25.6
2024-25,201144,22400986,,MIN vs. IND,L,32,2,3,0.667,2,2,1.0,3,4,0.75,0,3,3,5,2,0,1,3,9,24,1,Mike Conley,10.6,2.4,3.8,24.0
2024-25,201144,22400963,,MIN vs. ORL,W,24,3,6,0.5,3,5,0.6,0,0,0.0,0,1,1,3,0,0,0,1,9,20,1,Mike Conley,9.0,2.6,4.4,24.4
2024-25,201144,22400952,,MIN @ DEN,W,20,3,5,0.6,1,2,0.5,1,1,1.0,1,0,1,5,2,0,2,0,8,12,1,Mike Conley,8.2,2.2,4.2,23.2
2024-25,201144,22400925,,MIN vs. SAS,W,23,4,8,0.5,3,5,0.6,2,2,1.0,0,5,5,5,0,0,0,3,13,17,1,Mike Conley,8.4,1.6,4.2,22.8
2024-25,201144,22400907,,MIN @ MIA,W,25,6,9,0.667,3,5,0.6,0,0,0.0,1,1,2,2,2,1,2,0,15,0,1,Mike Conley,11.0,2.4,4.0,25.4
2024-25,201144,22400887,,MIN vs. PHI,W,25,4,6,0.667,3,5,0.6,1,1,1.0,1,6,7,6,0,0,2,1,12,20,1,Mike Conley,10.8,2.4,4.0,24.8
2024-25,201144,22400873,,MIN @ PHX,W,20,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,1,2,0,1,5,3,-5,1,Mike Conley,11.4,3.2,4.2,23.4
2024-25,201144,22400858,,MIN @ UTA,L,24,1,5,0.2,1,4,0.25,0,0,0.0,0,1,1,6,1,0,0,1,3,-16,1,Mike Conley,10.2,3.2,3.8,22.6
2024-25,201144,22400849,,MIN @ LAL,L,26,3,5,0.6,2,4,0.5,2,2,1.0,1,0,1,4,2,1,0,2,10,-17,1,Mike Conley,9.2,3.2,4.0,23.4
2024-25,201144,22400826,,MIN @ OKC,W,14,3,5,0.6,2,4,0.5,0,0,0.0,0,0,0,1,0,0,1,3,8,-8,1,Mike Conley,8.6,2.4,3.8,24.0
2024-25,201144,22400820,,MIN vs. OKC,L,31,3,6,0.5,3,6,0.5,0,0,0.0,0,2,2,5,0,0,1,3,9,7,1,Mike Conley,7.2,2.0,3.6,21.8
2024-25,201144,22400801,,MIN @ HOU,L,24,0,2,0.0,0,2,0.0,5,5,1.0,0,2,2,5,1,0,1,4,5,-1,1,Mike Conley,6.6,1.0,3.4,23.0
2024-25,201144,22400729,,MIN vs. HOU,W,29,6,8,0.75,4,4,1.0,0,0,0.0,0,3,3,5,1,1,1,1,16,12,1,Mike Conley,7.0,1.2,4.2,23.8
2024-25,201144,22400723,,MIN vs. CHI,W,26,2,10,0.2,2,7,0.286,2,2,1.0,2,3,5,9,0,0,0,0,8,21,1,Mike Conley,9.6,1.6,4.0,24.8
2024-25,201144,22400704,,MIN vs. SAC,L,27,2,8,0.25,1,3,0.333,0,0,0.0,1,2,3,9,0,0,0,2,5,5,1,Mike Conley,9.2,2.4,5.0,24.8
2024-25,201144,22400690,,MIN vs. WAS,L,34,5,12,0.417,2,7,0.286,4,4,1.0,0,3,3,5,0,0,2,2,16,-1,1,Mike Conley,8.6,3.0,6.6,27.4
2024-25,201144,22400672,,MIN @ PHX,W,30,2,4,0.5,2,3,0.667,0,0,0.0,0,0,0,6,0,0,2,2,6,-4,1,Mike Conley,10.0,3.2,6.6,28.0
2024-25,201144,22400656,,MIN vs. ATL,W,31,1,9,0.111,0,5,0.0,2,2,1.0,1,3,4,4,4,0,1,0,4,7,1,Mike Conley,10.2,2.8,6.8,29.2
2024-25,201144,22400634,,MIN vs. DEN,W,23,3,3,1.0,3,3,1.0,0,0,0.0,0,1,1,5,3,0,1,0,9,23,1,Mike Conley,7.8,3.0,6.6,29.6
2024-25,201144,22400614,,MIN @ DAL,W,32,6,9,0.667,4,6,0.667,2,2,1.0,1,4,5,8,2,0,0,3,18,19,1,Mike Conley,8.0,2.2,5.8,29.0
2024-25,201144,22400601,,MIN @ MEM,L,25,1,6,0.167,1,4,0.25,2,2,1.0,1,3,4,8,1,0,1,3,5,-7,1,Mike Conley,10.6,2.6,5.6,30.0
2024-25,201144,22400590,,MIN vs. CLE,L,23,3,7,0.429,3,6,0.5,0,0,0.0,1,2,3,3,0,0,1,1,9,-5,1,Mike Conley,8.4,2.8,6.2,28.2
2024-25,201144,22400578,,MIN @ NYK,W,25,5,9,0.556,3,5,0.6,0,0,0.0,0,0,0,2,1,0,1,1,13,16,1,Mike Conley,9.0,3.4,5.6,26.8
2024-25,201144,22400565,,MIN vs. GSW,L,19,0,3,0.0,0,2,0.0,1,2,0.5,0,0,0,3,0,1,0,1,1,-3,1,Mike Conley,10.8,2.6,5.2,25.6
2024-25,201144,22400548,,MIN @ WAS,W,20,1,3,0.333,1,2,0.5,4,5,0.8,0,5,5,4,0,1,1,2,7,4,1,Mike Conley,9.2,2.4,4.8,24.8
2024-25,201144,22400535,,MIN vs. MEM,L,15,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,2,0,0,1,0,3,0,1,Mike Conley,7.0,2.4,4.0,22.4
2024-25,201144,22400519,,MIN @ ORL,W,23,3,7,0.429,1,2,0.5,2,2,1.0,0,4,4,2,2,0,1,0,9,23,1,Mike Conley,6.6,1.6,2.8,20.4
2024-25,201144,22400505,,MIN @ NOP,W,25,2,4,0.5,1,3,0.333,3,4,0.75,1,3,4,6,0,0,1,1,8,-12,1,Mike Conley,6.6,1.8,2.6,20.4
2024-25,201144,22400500,,MIN vs. LAC,W,26,4,8,0.5,2,3,0.667,1,1,1.0,1,3,4,3,1,0,1,1,11,11,1,Mike Conley,5.6,2.6,3.4,20.4
2024-25,201144,22400479,,MIN @ DET,L,21,0,4,0.0,0,3,0.0,0,0,0.0,0,0,0,5,2,0,1,1,0,-18,1,Mike Conley,7.6,3.4,3.4,21.8
2024-25,201144,22400464,,MIN vs. BOS,L,19,2,4,0.5,1,2,0.5,0,0,0.0,1,1,2,3,0,0,1,0,5,1,1,Mike Conley,6.2,2.4,3.6,22.0
2024-25,201144,22400452,,MIN @ OKC,L,23,5,10,0.5,4,7,0.571,2,2,1.0,1,0,1,4,2,0,1,1,16,-2,1,Mike Conley,6.6,2.8,3.8,22.8
2024-25,201144,22400441,,MIN vs. SAS,W,23,1,5,0.2,1,4,0.25,2,2,1.0,0,2,2,3,0,0,0,3,5,-11,1,Mike Conley,8.0,2.2,4.2,22.8
2024-25,201144,22400422,,MIN @ HOU,W,24,1,5,0.2,1,4,0.25,0,0,0.0,1,1,2,2,2,0,0,0,3,-17,1,Mike Conley,7.4,1.8,3.6,22.4
2024-25,201144,22400406,,MIN @ DAL,W,26,4,9,0.444,1,5,0.2,1,1,1.0,0,2,2,3,1,0,0,2,10,1,1,Mike Conley,5.8,1.4,3.4,22.0
2024-25,201144,22400395,,MIN @ ATL,L,27,4,6,0.667,3,5,0.6,0,0,0.0,0,2,2,6,3,0,1,1,11,-8,1,Mike Conley,7.8,1.8,3.0,23.0
2024-25,201144,22400383,,MIN vs. GSW,L,25,1,6,0.167,1,5,0.2,0,0,0.0,0,2,2,5,1,0,2,4,3,-1,1,Mike Conley,9.0,1.8,3.6,24.6
2024-25,201144,22400367,,MIN vs. NYK,L,18,1,5,0.2,1,3,0.333,0,0,0.0,0,0,0,2,1,1,0,1,3,-19,1,Mike Conley,6.4,2.0,3.8,25.0
2024-25,201144,22401218,,MIN @ SAS,W,28,3,9,0.333,3,5,0.6,0,0,0.0,3,2,5,8,1,1,3,2,9,4,1,Mike Conley,6.0,1.6,3.6,24.0
2024-25,201144,22401210,,MIN vs. LAL,W,29,0,6,0.0,0,4,0.0,2,2,1.0,0,4,4,7,0,0,0,0,2,12,1,Mike Conley,7.2,2.2,4.8,24.8
2024-25,201144,22400355,,MIN @ GSW,L,25,3,7,0.429,3,6,0.5,3,3,1.0,1,1,2,3,1,0,0,2,12,-9,1,Mike Conley,5.6,2.6,5.6,25.4
2024-25,201144,22400338,,MIN @ GSW,W,27,5,12,0.417,3,9,0.333,0,0,0.0,0,4,4,4,3,1,3,2,13,12,1,Mike Conley,5.8,2.6,5.0,25.0
2024-25,201144,22400324,,MIN @ LAC,W,20,5,8,0.625,1,4,0.25,0,0,0.0,0,3,3,2,0,0,1,1,11,13,1,Mike Conley,7.8,3.0,4.8,25.4
2024-25,201144,22400318,,MIN vs. LAL,W,22,3,7,0.429,3,6,0.5,0,0,0.0,0,3,3,6,0,0,2,1,9,21,1,Mike Conley,9.4,3.6,4.8,25.8
2024-25,201144,22400044,,MIN vs. LAC,W,33,3,7,0.429,3,5,0.6,4,4,1.0,0,2,2,3,2,0,3,3,13,7,1,Mike Conley,9.4,3.2,4.4,24.6
2024-25,201144,22400294,,MIN vs. SAC,L,32,4,11,0.364,3,8,0.375,5,5,1.0,0,1,1,4,2,0,3,1,16,-11,1,Mike Conley,11.6,2.8,3.6,25.4
2024-25,201144,22400234,,MIN vs. PHX,W,30,1,2,0.5,1,1,1.0,0,1,0.0,0,4,4,3,2,0,1,0,3,14,1,Mike Conley,12.4,2.6,3.8,26.8
2024-25,201144,22400020,,MIN @ SAC,W,37,4,12,0.333,4,9,0.444,2,3,0.667,0,4,4,7,5,0,0,1,14,10,1,Mike Conley,10.4,2.6,3.6,27.4
2024-25,201144,22400008,,MIN @ POR,L,24,2,5,0.4,2,5,0.4,0,0,0.0,0,4,4,6,2,0,1,1,6,7,1,Mike Conley,11.0,2.8,4.6,30.8
2024-25,201144,22400206,,MIN vs. MIA,L,24,2,9,0.222,0,5,0.0,0,0,0.0,1,4,5,3,3,0,4,2,4,-16,1,Mike Conley,10.4,3.0,4.6,31.2
2024-25,201144,22400193,,MIN vs. POR,W,18,1,7,0.143,0,4,0.0,0,0,0.0,0,1,1,2,1,0,0,2,2,10,1,Mike Conley,8.6,3.6,4.6,29.4
2024-25,201144,22400181,,MIN @ CHI,W,26,5,9,0.556,3,6,0.5,1,1,1.0,0,2,2,11,0,0,0,2,14,7,1,Mike Conley,5.8,3.6,4.2,26.6
2024-25,201144,22400162,,MIN vs. CHA,W,23,4,8,0.5,3,5,0.6,0,0,0.0,1,4,5,4,0,1,0,0,11,20,1,Mike Conley,8.0,3.2,5.8,25.8
2024-25,201144,22400146,,MIN @ SAS,L,21,2,4,0.5,1,3,0.333,0,0,0.0,1,2,3,3,3,0,2,2,5,-12,1,Mike Conley,7.4,3.4,5.2,23.0
2024-25,201144,22400139,,MIN vs. DEN,W,26,2,7,0.286,2,5,0.4,3,4,0.75,0,0,0,5,1,0,1,4,9,10,1,Mike Conley,7.2,3.2,4.6,22.4
2024-25,201144,22400114,,MIN vs. DAL,L,22,2,6,0.333,2,4,0.5,3,3,1.0,1,3,4,6,0,0,2,4,9,0,1,Mike Conley,8.2,2.2,5.0,22.8
2024-25,201144,22400093,,MIN vs. TOR,W,26,2,9,0.222,2,6,0.333,4,4,1.0,1,2,3,6,4,1,1,1,10,17,1,Mike Conley,9.6,2.8,5.8,23.6
2024-25,201144,22400076,,MIN @ SAC,W,27,2,9,0.222,2,7,0.286,0,0,0.0,1,1,2,4,0,1,0,2,6,-6,1,Mike Conley,8.8,3.0,4.8,23.6
2024-25,201144,22400062,,MIN @ LAL,L,20,1,7,0.143,0,5,0.0,3,3,1.0,2,2,4,2,1,0,3,1,5,-22,1,Mike Conley,7.8,2.4,4.8,24.4
2025-26,201144,22500530,,MIN vs. CLE,W,14,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,2,0,0,1,1,3,-6,1,Mike Conley,7.8,2.6,4.6,24.2
2025-26,201144,22500513,,MIN vs. MIA,W,15,1,4,0.25,0,3,0.0,1,2,0.5,0,2,2,3,0,0,0,1,3,9,1,Mike Conley,6.6,2.8,4.0,21.8
2025-26,201144,22500498,,MIN @ WAS,W,13,2,4,0.5,2,4,0.5,1,1,1.0,2,0,2,3,0,0,1,0,7,10,1,Mike Conley,5.4,2.4,3.4,20.4
2025-26,201144,22500486,,MIN @ MIA,W,15,1,2,0.5,1,2,0.5,2,2,1.0,0,1,1,3,1,0,1,3,5,-3,1,Mike Conley,4.8,2.2,2.8,17.8
2025-26,201144,22500463,,MIN @ ATL,L,14,0,2,0.0,0,2,0.0,2,2,1.0,0,2,2,0,0,0,0,1,2,-19,1,Mike Conley,4.6,2.0,2.6,15.4
2025-26,201144,22500452,,MIN @ CHI,W,18,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,1,1,0,0,2,2,10,1,Mike Conley,4.0,1.6,2.2,14.2
2025-26,201144,22500013,,MIN @ DEN,L,10,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2,1,1,0,0,0,-15,1,Mike Conley,3.8,1.4,2.0,15.0
2025-26,201144,22500416,,MIN vs. NYK,W,30,2,6,0.333,2,6,0.333,2,2,1.0,0,1,1,2,2,1,0,3,8,4,1,Mike Conley,3.2,1.0,1.8,14.0
2025-26,201144,22500400,,MIN vs. MIL,W,24,2,6,0.333,2,5,0.4,0,0,0.0,1,4,5,6,1,2,0,0,6,16,1,Mike Conley,3.4,0.8,1.6,17.4
2025-26,201144,22500365,,MIN vs. PHX,L,15,0,5,0.0,0,3,0.0,0,0,0.0,0,2,2,4,0,0,1,2,0,-7,1,Mike Conley,3.6,1.6,2.2,19.2
2025-26,201144,22500355,,MIN vs. LAC,W,18,1,2,0.5,1,2,0.5,2,2,1.0,1,1,2,0,1,0,0,2,5,14,1,Mike Conley,3.2,1.6,3.0,19.4
2025-26,201144,22500337,,MIN @ NOP,W,17,1,7,0.143,0,5,0.0,0,0,0.0,0,1,1,3,0,0,1,4,2,2,1,Mike Conley,3.8,2.0,2.8,19.4
2025-26,201144,22500321,,MIN @ NOP,W,13,1,5,0.2,0,4,0.0,3,3,1.0,0,1,1,1,1,0,0,0,5,-5,1,Mike Conley,4.2,2.2,3.0,20.8
2025-26,201144,22500306,,MIN vs. SAS,W,17,2,4,0.5,1,2,0.5,0,0,0.0,2,1,3,4,0,0,0,1,5,10,1,Mike Conley,3.6,2.2,2.8,17.4
2025-26,201144,22500293,,MIN vs. BOS,W,17,2,2,1.0,2,2,1.0,0,0,0.0,0,2,2,2,0,0,0,1,6,-5,1,Mike Conley,3.4,1.8,2.4,16.0
2025-26,201144,22500064,,MIN @ OKC,L,13,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,2,0,0,0,0,2,-17,1,Mike Conley,4.6,1.8,2.0,16.4
2025-26,201144,22500292,,MIN @ SAC,L,25,1,4,0.25,1,4,0.25,0,0,0.0,0,2,2,5,0,0,0,3,3,-3,1,Mike Conley,4.0,1.4,2.4,15.4
2025-26,201144,22500053,,MIN @ PHX,L,14,1,4,0.25,1,3,0.333,0,0,0.0,0,2,2,1,0,0,1,2,3,-6,1,Mike Conley,4.2,1.6,2.8,17.0
2025-26,201144,22500259,,MIN vs. WAS,W,27,1,4,0.25,1,3,0.333,7,9,0.778,1,0,1,6,1,0,0,1,10,-10,1,Mike Conley,3.8,1.8,2.8,17.2
2025-26,201144,22500246,,MIN vs. DAL,W,16,2,4,0.5,1,3,0.333,0,0,0.0,0,2,2,3,3,0,1,4,5,17,1,Mike Conley,4.8,1.4,3.2,19.2
2025-26,201144,22500232,,MIN vs. DEN,L,25,2,5,0.4,1,3,0.333,0,0,0.0,0,1,1,2,0,0,0,2,5,-4,1,Mike Conley,4.6,1.4,3.4,19.0
2025-26,201144,22500044,,MIN vs. SAC,W,18,2,5,0.4,2,5,0.4,0,0,0.0,0,1,1,3,1,0,0,2,6,8,1,Mike Conley,5.2,1.6,3.4,21.4
2025-26,201144,22500205,,MIN @ UTA,W,18,1,3,0.333,1,2,0.5,2,2,1.0,1,1,2,2,0,0,2,0,5,-13,1,Mike Conley,5.8,1.4,3.0,20.0
2025-26,201144,22500197,,MIN @ SAC,W,18,2,3,0.667,2,3,0.667,0,0,0.0,0,3,3,3,1,0,0,0,6,17,1,Mike Conley,6.2,1.4,3.2,20.8
2025-26,201144,22500036,,MIN vs. UTA,W,17,1,2,0.5,1,2,0.5,2,2,1.0,1,0,1,2,0,0,0,1,5,8,1,Mike Conley,5.4,1.8,2.6,19.0
2025-26,201144,22500175,,MIN @ NYK,L,18,2,2,1.0,2,2,1.0,2,2,1.0,0,0,0,6,0,0,1,0,8,-4,1,Mike Conley,5.4,1.6,2.4,19.2
2025-26,201144,22500156,,MIN @ BKN,W,24,3,5,0.6,2,4,0.5,1,1,1.0,0,3,3,7,0,0,2,2,9,10,1,Mike Conley,6.0,1.4,3.2,17.8
2025-26,201144,22500143,,MIN @ CHA,W,29,3,6,0.5,2,3,0.667,2,2,1.0,0,3,3,6,1,0,1,4,10,18,1,Mike Conley,6.6,1.8,4.0,19.0
2025-26,201144,22500136,,MIN vs. LAL,L,28,3,6,0.5,2,4,0.5,0,0,0.0,0,4,4,6,3,2,2,1,8,2,1,Mike Conley,7.6,2.0,4.8,21.2
2025-26,201144,22500008,,MIN vs. DEN,L,26,3,8,0.375,1,3,0.333,3,3,1.0,1,2,3,4,1,1,0,0,10,-2,1,Mike Conley,8.0,2.2,5.4,23.2
2025-26,201144,22500110,,MIN vs. IND,W,24,1,4,0.25,1,4,0.25,3,3,1.0,0,1,1,4,0,0,2,4,6,0,1,Mike Conley,9.0,2.6,5.8,25.0
2025-26,201144,22500019,,MIN @ LAL,L,9,0,3,0.0,0,1,0.0,0,0,0.0,1,1,2,1,0,0,2,4,0,-11,1,Mike Conley,8.6,2.8,5.4,26.2
2025-26,201144,22500089,,MIN @ POR,W,13,1,5,0.2,1,2,0.5,0,0,0.0,1,1,2,0,1,0,1,2,3,-3,1,Mike Conley,6.8,2.6,4.2,23.2
2024-25,201145,22400999,,HOU @ ORL,W,9,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,1,2,-15,1,Jeff Green,7.8,2.4,1.4,14.0
2024-25,201145,22400970,,HOU vs. CHI,W,10,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,2,0,0,1,0,2,-4,1,Jeff Green,7.2,1.8,1.4,13.4
2024-25,201145,22400961,,HOU vs. DAL,W,15,0,0,0.0,0,0,0.0,0,0,0.0,0,4,4,1,0,0,1,1,0,18,1,Jeff Green,6.4,1.4,0.8,11.0
2024-25,201145,22400949,,HOU vs. PHX,W,7,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-8,1,Jeff Green,2.6,1.6,0.6,10.2
2024-25,201145,22400934,,HOU vs. ORL,W,19,3,7,0.429,3,6,0.5,0,0,0.0,0,4,4,0,0,0,0,4,9,4,1,Jeff Green,2.0,1.6,0.6,10.2
2024-25,201145,22400913,,HOU vs. NOP,W,6,1,1,1.0,1,1,1.0,0,0,0.0,0,2,2,1,0,1,0,0,3,7,1,Jeff Green,2.6,2.0,0.6,12.0
2024-25,201145,22400902,,HOU @ NOP,W,5,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,1,1,2,-2,1,Jeff Green,2.8,2.4,0.8,11.4
2024-25,201145,22400879,,HOU @ OKC,L,16,1,2,0.5,1,2,0.5,0,0,0.0,0,4,4,1,0,0,0,0,3,0,1,Jeff Green,2.8,2.2,0.4,10.4
2024-25,201145,22400844,,HOU vs. SAS,W,20,6,12,0.5,1,4,0.25,0,0,0.0,3,0,3,0,0,0,0,1,13,0,1,Jeff Green,3.4,2.2,0.4,10.6
2024-25,201145,22400831,,HOU vs. MIL,W,12,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,1,1,1,0,1,2,1,1,Jeff Green,6.0,2.6,0.4,13.2
2024-25,201145,22400809,,HOU @ UTA,L,22,6,8,0.75,4,6,0.667,0,0,0.0,0,1,1,2,0,0,0,0,16,-7,1,Jeff Green,4.6,1.8,0.6,11.8
2024-25,201145,22400784,,HOU vs. GSW,L,21,3,10,0.3,2,8,0.25,2,2,1.0,1,2,3,1,0,0,0,1,10,4,1,Jeff Green,7.2,1.6,0.8,15.0
2024-25,201145,22400753,,HOU vs. TOR,W,20,4,7,0.571,0,3,0.0,6,7,0.857,2,3,5,1,0,0,1,2,14,10,1,Jeff Green,8.8,2.2,1.0,18.2
2024-25,201145,22400689,,HOU vs. BKN,L,8,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,-4,1,Jeff Green,11.0,2.4,1.0,19.0
2024-25,201145,22400576,,HOU @ SAC,L,23,4,6,0.667,1,3,0.333,1,1,1.0,1,2,3,2,0,0,0,2,10,-4,1,Jeff Green,8.8,1.8,1.0,16.6
2024-25,201145,22400568,,HOU @ DEN,W,21,3,6,0.5,2,5,0.4,0,0,0.0,0,2,2,0,0,1,0,4,8,13,1,Jeff Green,10.4,2.4,1.2,18.8
2024-25,201145,22400503,,HOU @ WAS,W,10,2,4,0.5,0,2,0.0,3,4,0.75,0,1,1,0,0,0,0,1,7,-6,1,Jeff Green,8.8,2.6,0.8,18.6
2024-25,201145,22400471,,HOU vs. BOS,L,29,2,3,0.667,1,2,0.5,2,2,1.0,0,5,5,0,1,0,1,3,7,-16,1,Jeff Green,8.2,2.2,0.6,16.4
